2016-01-03 08:14:00,1.100917,1.347611,8.681987,4.557401,15.82778,3.736769
2016-01-10 08:42:00,1.084073,1.471755,8.943436,4.668172,13.01067,3.18211
2016-01-17 08:48:00,0.9761623,1.282679,8.469818,4.254059,12.8335,2.299033
2016-01-24 13:13:00,0.9477732,1.345922,8.460093,4.247047,13.50443,1.762484
2016-01-31 08:18:00,1.162014,1.274348,8.575027,4.279198,13.50979,2.874318
2016-02-07 08:23:00,0.9728114,1.025154,8.398412,4.057247,11.8126,2.299773
2016-02-14 08:29:00,0.9849638,1.165156,8.467261,4.209099,12.7147,2.685685
2016-02-21 08:18:00,0.9834254,1.031575,8.53637,4.556505,14.05879,2.516244
2016-02-28 08:23:00,1.061222,1.170463,8.477529,4.351298,12.77594,3.114684
2016-03-06 08:28:00,1.011907,1.274918,8.453278,4.807486,13.72505,2.979195
2016-03-13 09:33:00,0.9149736,1.163599,8.455791,5.277355,13.33908,4.17153
2016-03-20 09:45:00,1.089677,1.041218,8.363174,5.056978,13.28778,2.483076
2016-03-27 19:30:00,1.05169,1.252707,8.594299,5.387632,13.27287,5.306061
2016-04-03 09:34:00,1.002588,0.9405749,8.289764,5.886682,12.19197,3.259969
2016-04-10 09:42:00,0.9613127,1.437106,8.390723,6.318928,13.33397,2.27588
2016-04-17 09:52:00,1.186912,1.44374,8.721549,6.678071,14.67185,2.638312
2016-04-24 08:58:00,0.8956335,1.432137,8.647675,7.674942,12.93956,2.697004
2016-05-01 08:16:00,0.8959048,1.590196,8.802085,7.929285,13.52749,3.685411
2016-05-08 08:21:00,0.975692,1.729383,8.912498,8.29165,13.49258,4.843265
2016-05-15 08:25:00,1.162107,1.521333,8.589711,7.648483,14.33066,2.141089
2016-05-22 08:50:00,1.03998,1.939693,8.667068,8.810959,13.41813,2.793164
2016-05-29 08:56:00,1.154933,2.135478,9.025458,9.134155,13.0145,9.133756
2016-06-05 08:00:00,0.8850576,2.264726,9.034561,9.43217,14.03506,2.088518
2016-06-12 08:06:00,0.9817975,2.755217,9.207971,9.689811,13.86542,3.991656
2016-06-19 09:11:00,0.7977613,3.021358,8.962424,10.18451,13.15618,3.984927
2016-06-26 08:20:00,0.8509889,2.836174,8.944519,10.1771,13.60849,2.716992
2016-07-03 09:53:00,0.6122625,2.888152,9.093534,10.90292,15.71852,10.90688
2016-07-10 08:01:00,0.3956319,4.120171,9.013875,12.87596,13.78015,3.537828
2016-07-17 08:08:00,0.6044105,3.445457,8.717338,11.08775,14.73638,3.771973
2016-07-24 08:14:00,0.9428704,3.39691,8.336904,13.83028,14.90495,6.713164
2016-07-31 08:55:00,0.2153676,3.264781,8.334412,11.32948,13.75189,7.532347
2016-08-07 10:00:00,0.378192,3.076452,8.756638,10.34208,14.23256,2.862642
2016-08-14 08:05:00,0.4822086,3.144057,8.793797,10.08973,15.62492,3.765162
2016-08-21 08:12:00,0.8159748,3.369989,8.699112,11.57487,13.58898,8.82959
2016-08-28 08:41:00,0.5068448,3.13112,8.959954,9.71819,13.7779,3.016714
2016-09-04 08:50:00,0.5066004,2.968141,9.064872,10.07178,16.37183,7.480841
2016-09-11 08:58:00,0.3254979,3.308547,9.184073,9.413074,14.81946,3.767401
2016-09-18 08:05:00,0.2871136,3.159881,9.203593,9.351508,12.89395,2.633167
2016-09-25 08:13:00,0.5871291,3.055727,8.913602,9.873487,13.72773,6.226679
2016-10-02 08:56:00,0.4645647,2.739699,8.960126,8.758331,13.76091,3.475683
2016-10-09 08:02:00,0.5556879,2.699333,8.891332,8.203031,15.42293,27.15106
2016-10-16 08:07:00,0.6792356,2.737087,9.133777,8.327774,13.26895,5.541768
2016-10-23 08:14:00,0.560461,2.809264,9.167712,7.755972,13.29983,3.944504
2016-10-30 08:38:00,0.4970039,2.800442,8.656845,7.848094,13.58518,2.335384
2016-11-06 07:45:00,0.6655872,2.724829,8.331406,7.650711,13.64689,3.329194
2016-11-13 07:50:00,0.5957554,2.496852,8.301826,6.98281,15.01704,4.026639
2016-11-20 07:57:00,0.7174273,1.947738,8.295596,6.032344,14.88945,5.054367
2016-11-27 07:02:00,0.6760771,2.092705,8.223397,6.690074,12.97414,2.996588
2016-12-04 07:28:00,0.6583864,1.848971,8.107959,6.335808,13.14395,3.041721
2016-12-11 07:36:00,0.7369642,1.972881,8.119884,6.464775,14.09656,6.03574
2016-12-18 07:43:00,0.5737663,1.665571,8.091863,5.605484,14.6888,3.660101
2016-12-25 11:50:00,0.6929047,1.714339,8.107049,5.61743,14.01231,2.930986
2017-01-01 07:54:00,0.7654924,1.697869,8.401993,6.271045,13.26723,4.148571
2017-01-08 07:07:00,0.8582228,2.144527,8.349402,6.927695,13.03003,2.878433
2017-01-15 07:18:00,0.721971,2.276735,8.154498,7.631244,13.39505,2.790661
2017-01-22 07:30:00,0.7962227,2.069374,7.604256,7.318091,12.25335,9.523932
2017-01-29 07:40:00,0.7286539,2.027077,7.795399,7.104286,12.60631,2.939211
2017-02-05 07:46:00,0.7563997,2.237249,8.25368,7.124683,12.8948,2.552476
2017-02-12 07:55:00,0.8294412,2.253473,8.201283,7.315512,14.8984,13.56531
2017-02-19 07:59:00,0.9055762,2.27994,8.439584,7.748129,13.8244,3.196069
2017-02-26 07:07:00,0.8777512,2.021321,8.466863,8.235087,14.25813,4.876164
2017-03-05 09:18:00,0.8242664,2.483161,8.422028,8.181508,12.65371,6.300923
2017-03-12 08:30:00,1.360239,2.595638,8.3173,7.916826,12.45529,4.499323
2017-03-19 08:42:00,0.9083632,2.409201,8.427831,7.806555,13.2765,3.494419
2017-03-26 08:51:00,0.7225552,2.414531,8.492986,8.480728,12.44436,3.267937
2017-04-02 10:00:00,0.7390947,2.3128,8.414352,9.540774,14.09568,5.993612
2017-04-09 08:11:00,0.6946931,2.747066,8.046742,8.343719,12.99666,3.243954
2017-04-16 20:36:00,0.7336538,2.610204,8.590958,8.425919,14.08076,3.592201
2017-04-23 08:43:00,1.015936,2.799883,8.420373,8.546086,15.20988,4.511362
2017-04-30 09:29:00,0.5971997,2.511028,8.551511,8.645057,12.64933,2.049902
2017-05-07 09:39:00,0.6697043,2.866765,8.791299,8.097796,13.63949,2.932251
2017-05-14 08:35:00,0.9548784,2.878952,8.553876,8.054733,13.03673,7.624261
2017-05-21 08:49:00,0.465003,2.988102,8.791245,8.211143,13.25189,2.893003
2017-05-28 08:08:00,1.012815,2.893085,8.648847,7.861173,13.39017,4.310852
2017-06-04 08:14:00,0.869846,2.940351,8.665885,7.916243,13.85031,4.933477
2017-06-11 08:23:00,0.6344085,2.893105,8.64465,8.997449,13.75457,2.537865
2017-06-18 08:33:00,0.4271767,3.199133,8.807587,8.595322,13.69749,2.43288
2017-06-25 08:43:00,0.5966005,2.979305,8.690125,8.598125,13.53942,4.929701
2017-07-02 08:55:00,0.6368551,2.755771,8.759671,8.240176,16.15761,2.783225
2017-07-09 08:18:00,0.549289,2.92257,8.692761,8.264847,15.69442,3.64667
2017-07-16 08:26:00,0.4342272,3.852314,8.931008,9.28317,13.44012,2.561178
2017-07-23 08:33:00,0.6150717,3.624782,8.835022,9.194682,14.6014,3.701508
2017-07-30 08:42:00,0.7841284,3.399015,8.536248,8.940976,14.12875,4.746677
2017-08-06 08:49:00,0.3263393,3.393224,8.684845,8.157573,13.54655,3.684491
2017-08-13 08:59:00,0.3424654,3.55087,8.65467,8.421005,14.10414,3.088142
2017-08-20 08:29:00,0.4827061,3.305698,8.049914,7.909117,13.81597,3.154277
2017-08-27 09:55:00,0.5184585,3.292221,8.601924,7.570435,13.85354,7.308594
2017-09-03 09:41:00,0.6905935,3.005477,8.417073,7.382068,13.70348,4.527405
2017-09-10 08:46:00,0.3836005,2.888939,8.497482,7.133759,13.82308,2.755978
2017-09-17 08:54:00,0.5500881,3.274507,8.577802,6.986217,13.85959,2.980473
2017-09-24 08:03:00,0.6600714,3.190534,8.640285,7.087892,14.77293,3.278441
2017-10-01 08:19:00,0.5099398,3.983122,8.630527,6.791403,14.39782,4.206754
2017-10-08 08:38:00,0.8419414,3.679563,8.702983,6.713791,14.99932,3.213245
2017-10-15 08:19:00,1.001553,3.475566,8.389121,6.269804,13.94926,2.855899
2017-10-22 08:31:00,1.084743,3.326717,7.668228,6.108411,14.18373,3.649117
2017-10-29 08:41:00,0.7188864,2.762006,7.928978,6.007273,13.94263,2.915869
2017-11-05 07:49:00,0.7170464,2.596949,8.007068,5.701485,13.70557,2.470127
2017-11-12 08:03:00,0.7873339,2.463044,7.740851,5.224173,13.78524,6.853413
2017-11-19 07:17:00,0.9499233,2.156993,7.868108,4.760273,14.36945,3.612528
2017-11-26 07:27:00,0.8618825,2.159882,7.731833,4.618973,12.81336,3.094882
2017-12-03 07:42:00,0.9566806,2.010694,7.773158,4.345534,13.21354,6.933829
2017-12-10 07:56:00,0.9132323,1.571746,7.27486,3.896151,12.63969,2.748857
2017-12-17 07:12:00,0.8096344,1.813158,7.419153,4.707475,12.2975,4.383255
2017-12-24 07:20:00,1.054468,1.620617,7.393775,4.922741,13.10634,11.90192
2017-12-31 07:28:00,0.766951,0.8083138,7.334183,3.985366,13.80408,1.257788
2017-12-31 07:29:00,0.930036,1.294192,7.477737,4.644691,12.35348,7.749619
2018-01-07 07:43:00,0.9626773,1.356418,7.865301,5.260361,12.12074,2.21322
2018-01-14 08:59:00,0.8254916,1.513414,7.654182,5.878421,13.4744,2.120425
2018-01-21 07:15:00,1.019827,2.082334,7.673912,6.312125,12.26091,12.94667
2018-01-28 07:29:00,0.9682894,1.885213,7.545597,6.388229,12.10462,3.510767
2018-02-04 09:49:00,0.9911637,2.024822,7.224215,6.652498,13.76205,2.74479
2018-02-11 07:05:00,0.8956295,1.81916,7.92047,7.209967,13.61567,2.334532
2018-02-18 07:24:00,0.89031,2.041919,7.928931,7.481631,12.91427,3.177538
2018-02-25 07:39:00,0.8757442,2.23237,7.849197,8.217446,12.53678,3.012582
2018-03-04 07:53:00,0.8562222,1.914816,7.677989,8.297635,12.3132,5.397901
2018-03-11 08:10:00,1.054836,2.069276,7.703619,8.898448,12.48481,5.116388
2018-03-18 08:23:00,0.9388872,2.366367,7.592105,8.536107,13.32484,2.836737
2018-03-25 08:32:00,0.8126507,2.154455,7.934041,8.926743,14.00832,3.20128
2018-04-01 08:45:00,0.8224829,2.311682,7.784381,8.573524,12.83787,2.677918
2018-04-08 08:56:00,0.7899298,1.745043,7.427423,6.179695,12.64849,3.972379
2018-04-15 08:05:00,0.9291814,1.812734,7.329761,7.814184,14.19039,11.44842
2018-04-22 08:10:00,0.7638057,1.998022,7.689072,7.337992,12.67453,17.15697
2018-04-29 08:16:00,0.7192076,2.25079,7.509379,6.497266,13.43678,2.480782
2018-05-06 08:21:00,0.6188869,2.391574,7.38237,6.97752,12.29183,2.686303
2018-05-13 08:26:00,0.7933517,2.554673,7.664461,7.099256,12.62403,2.749408
2018-05-20 08:32:00,0.8205952,2.518068,7.823673,7.511093,14.3498,3.455727
2018-05-27 08:37:00,0.7528362,2.7229,7.862862,8.020658,14.25191,2.817799
2018-06-03 08:42:00,0.6626101,2.845492,7.688388,7.838624,12.73506,13.70916
2018-06-10 08:47:00,0.6003715,2.907654,7.918096,8.721745,13.49206,9.88562
2018-06-17 09:52:00,0.7801191,3.677112,8.102502,8.667439,14.35799,4.98719
2018-06-24 08:56:00,0.8168192,3.148489,7.873668,8.905963,13.05876,5.359286
2018-07-01 09:01:00,0.8316153,3.206379,7.977503,7.604843,14.815,4.99596
2018-07-08 08:05:00,0.5859243,3.15507,7.967588,7.141759,14.4871,4.085118
2018-07-15 08:10:00,0.2823941,3.236624,8.102489,7.222448,12.34548,3.097342
2018-07-22 08:14:00,0.502939,3.458003,8.183365,7.464688,12.70984,2.97803
2018-07-29 08:20:00,0.2943657,3.309853,7.846599,7.13445,12.61394,3.176108
2018-08-05 11:10:00,0.09293529,3.869314,7.967449,7.25317,13.15198,3.274613
2018-08-12 08:12:00,0.1113285,3.75581,8.028961,7.185876,12.80245,2.689292
2018-08-19 08:17:00,0.5477617,3.504,8.043386,6.901953,12.98465,6.675125
2018-08-26 08:22:00,0.4349867,3.657983,7.952239,6.840365,12.91908,3.789768
2018-09-02 08:27:00,0.3418083,3.859431,8.147391,6.75771,13.48796,2.32754
2018-09-09 08:32:00,0.4067572,3.681528,7.904315,6.764707,12.20277,4.10253
2018-09-16 08:52:00,0.3629377,3.437405,7.838809,6.492472,13.14365,4.712303
2018-09-23 08:59:00,0.1668217,2.937497,7.702128,5.686859,13.5905,2.957746
